rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-2801-org,   harrison, collier, , bavin street, , sanctuary point, 6010, nsw, 19950423, 23, 08 97248135, 1980093, 5
rec-2677-org,   brooke, beams, 13, llewellyn crescent, lakewood estate, birrong, 2604, nsw, 19090102, 25, 02 04706230, 4797151, 1
rec-7348-dup-1, harr, klopfer, , muresk street, , campsie, 6530, , 19381204, , 04 73231323, 7942629, 0
rec-5341-org,   mhary, wiseman, 69, glenmaggie street, , greenfield park, 6156, qld, 19500823, , 04 18103794, 1119482, 7
rec-8527-org,   riley, golder, 5, cobbett place, , arundel, 6110, nsw, 19570520, 33, 07 76756310, 3066657, 0
rec-7944-org,   , campbell, 53, darling street, , hoppers crossing, 2196, wa, 19510510, , 04 57799680, 8141794, 9
rec-7319-org,   amy, carraill, 18, kinkead street, willyaroo street, arundel, 6156, nsw, 19070212, , 08 84813040, 9282976, 7
rec-4731-org,   jake, webb, 3, ponsford place, , frenchs forest, 0810, , 19001201, 40, 07 10571272, 5739621, 1
rec-9723-org,   james, laverty, 12, pinkerton circuit, duck creek, hamilton, 3555, act, 19110415, 26, 03 01919861, 2626518, 0
rec-581-org,   molly, clarke, 108, wirilda street, , brighton, 2357, , 19720502, , 04 26189808, 1953924, 7
rec-8559-org,   levi, green, 15, crofts crescent, surfrider carvn park, cremorne, 2030, vic, 19230220, 31, 08 20663590, 1655910, 1
rec-7762-dup-0, jed, white, 8, kalgoorlie crescent, , glenlyon, 6232, , 19410923, , 07 53811088, 8248807, 5
rec-3719-org,   jasper, mcandrew, 10, , , ingleburn, 3225, act, 19960722, 29, 02 69672241, 7521814, 6
rec-5897-org,   jack, eyre, 5, o'hara close, , bellevue hill, 2450, qld, 19260426, 32, 08 46944743, 7591661, 5
rec-9441-org,   elizabeth, whillas, 16, gurnai place, , frenchs forest, 3020, nsw, 19960622, 26, 07 90650517, 3633832, 9
rec-521-org,   samuel, nguyen, 402, lutana street, scots college, ceduna, 2220, vic, 19440916, , 02 08897338, 3096392, 2
rec-5686-org,   thomas, matthews, 19, ellenborough street, , albury, 5064, sa, 19811030, 22, 03 73300445, 1302691, 3
rec-4402-org,   jayden, pyle, 44, gouger street, , wilston, 4311, qld, 19490502, , 08 22986872, 7381564, 2
rec-3399-org,   robbie, burnell, 6, laseron place, cohuna estate, longreach, 2712, nsw, 19810930, 33, 08 61798573, 3204841, 2
rec-2029-dup-0, olgen, ellwn, 11, cowie place, , cranbourne, 3230, vic, 19390121, 43, 08 99178986, 3205994, 8
rec-8430-org,   dakota, ryan, 12, hopetoun circuit, , annandale, 2283, vic, 19600201, , 02 15947435, 6033141, 4
rec-4275-org,   jory, george, 50, parkhill street, , rowville, 3064, sa, 19220728, 29, 07 90857314, 4401264, 8
rec-5293-dup-0, tyler, reid, 5, leahy close, tryphinia view, yarraxille, 6111, vis, 19750115, 27, , 1116958, 7
rec-8009-org,   callum, nalpantidis, 7, neil place, , pakenham, 4173, nsw, 19251108, , 02 21944722, 8243159, 4
rec-7476-dup-2, grace, mccarty, 51, , aprt 59, kangaroo flat, 7320, viv, 19870107, 72, 04 59716770, 4061984, 0
rec-3297-org,   jack, conaghty, 4, wyselaskie circuit, , yarrawonga, 5290, wa, 19750717, 37, 02 44289657, 2880436, 3
rec-8831-org,   april, dixon, 12, , , east fremantle, 5109, vic, 19291121, 29, 07 39124773, 1850298, 0
rec-7555-org,   montana, milcs, 45, knox street, , manunda, 7468, nsw, 19841204, , 07 08205869, 2395855, 7
rec-3294-org,   sophie, mcgregor, 16, southwell street, rosemeade, morwell, 2663, qld, , 27, 04 02703405, 3260824, 6
rec-128-org,   jacobie, cother, 325, gould street, francis street medical centre, glenburn, 2484, wa, 19840908, 25, 04 10699670, 8065661, 1
rec-9091-org,   kobe, millar, 59, irvine street, sunny braes, ardeer, 6280, nsw, 19400317, , 03 77082954, 3095900, 5
rec-9095-org,   isabella, nguyen, 28, buller crescent, , clarkson, 5016, nsw, 19290522, 10, 02 01891791, 9182799, 5
rec-3847-org,   desi, white, 20, morgan crescent, , east hills, 4506, vic, 19811122, , 02 64263290, 9259488, 6
rec-9160-org,   phoenix, filipovic, 132, keira street, pine hill, newstead, 3658, wa, 19440530, 25, 02 16022346, 6561890, 7
rec-2439-org,   timothy, mcgregor, 591, sulman place, delcmbe hgts, vaucluse, 2256, nsw, 19430708, 30, 07 34947283, 4552887, 4
rec-7516-org,   ben, boase, 11, braine street, , budgewoi, 2230, vic, 19590518, 33, , 1894296, 6
rec-4175-org,   drew, clutterbuck, 61, affleck place, wellwood, munster, 2914, sa, 19610830, 23, 04 66540779, 8815668, 9
rec-2872-org,   dominic, hassall, 492, longerenong street, willow dale, kellyville, 3337, vic, 19030415, , 04 32200783, 9160610, 6
rec-9922-org,   thomas, wasley, 36, john russell circuit, oivi, balwyn north, 2040, nsw, 19781023, , 04 90478915, 9640756, 1
rec-9035-org,   kyle, hobson, 16, arabana street, edwards chambers, junee, 2131, wa, , 31, 07 16854631, 5764165, 6
rec-611-org,   chloe, roff, 190, medley street, corandirk, berwick, 2484, nsw, 19921222, , 07 96915425, 8152661, 6
rec-3846-org,   , hand, 52, lark place, western crossing shops, fletcher, 5412, , 19540725, 27, 02 61877631, 8390935, 3
rec-6444-org,   ethan, hingston, 171, moorhouse street, , preston, 5074, vic, 19720514, 31, 07 52046405, 1371081, 6
rec-4043-org,   evan, hare, 2, oldfield circuit, hansdale lane, port macquarie, 4574, qld, , 26, 02 98945802, 5448820, 8
rec-7855-org,   emiily, matthews, 6, wagga street, , south wentworthville, 4805, , 19790307, 9, 04 52316526, 4624931, 6
rec-1103-org,   marcus, george, 2, julius street, , moree, 3073, vic, 19320706, , 04 66467204, 5220065, 6
rec-1280-org,   kyle, lapienis, 6, maloney close, , kingsford, 5453, vic, 19910728, 28, 03 89339461, 1261630, 4
rec-6445-org,   hannah, morrison, 11, edmunds place, , bendigo north, 3585, qld, 19230812, 27, 02 18376535, 2033215, 4
rec-1286-org,   joshua, matthews, 6, allwood street, cabrini medical centre, kinross, 3214, , 19290930, , 02 82876337, 2370721, 5
rec-5834-org,   micaela, mcveigh, 8, walu street, , port fairy, 2350, nsw, 19600904, 28, 07 76928710, 5583839, 1
rec-2606-org,   erin, coudraye, 102, paul coe crescent, timberoo, hope valley, 4215, wa, 19060102, 13, 08 35955250, 3426830, 4
rec-5440-org,   joshua, zimmermann, 21, dettmann close, villa 2, culburra, 3025, qld, 19060521, 28, 04 94408834, 9938305, 4
rec-5518-org,   kirra, bradshaw, 609, bryce place, , st clair, 4151, qld, 19700127, 26, 02 62491838, 6279129, 9
rec-3525-org,   jessica, bishop, 13, henry melville crescent, , orelia, 2209, nsw, 19081129, , 08 66947217, 5654573, 3
rec-9111-org,   jemma, george, 10, joske place, , golden grove, 2261, vic, 19441215, 29, 02 46695292, 5472986, 2
rec-3777-org,   mason, matthews, 78, archdall street, melima, st ives, 0810, nsw, 19910410, , 07 18875881, 7851635, 9
rec-4009-dup-1, lodge, raccl, 30, fogarty place, trellech, blue haven, 2026, sa, 19360410, 26, 07 69756086, 9849246, 6
rec-3700-org,   fyynlay, blackwell, 40, cotton street, valley fair, chester hill, 4650, vic, 19680603, 37, 04 86406795, 9545940, 7
rec-7011-org,   lauren, , 390, springvale drive, fulham park, north sydney, 3030, qld, 19670213, 31, , 4728487, 3
rec-8164-org,   ella, white, 624, lampard circuit, , drysdale, 3170, sa, 19140329, 25, 08 05193410, 1120591, 5
rec-4353-org,   hugo, hammer, 48, litchfield place, , werrington, 4217, wa, 19800725, 34, 08 39541866, 9444813, 6
rec-4121-dup-0, juloa, wiseman, 306, hugh mckacrescent, , nunawading, 2165, vic, 19390714, , 08 91421807, 6850049, 6
rec-6623-org,   francesco, van akker, 20, meyrick place, seabank, newstead, 2289, qld, 19660522, , 02 00324907, 3394546, 8
rec-2064-org,   leo, piening, 70, backhouse street, , bassendean, 2648, nsw, 19260705, 25, 04 60494701, 9758663, 6
rec-1961-org,   , yu, 64, boniwell street, aptmnt 42, port pirie, 2112, qld, 19780320, , 04 36143942, 6098280, 5
rec-8649-org,   talissa, george, 6, hacking crescent, , ashwood, 4215, nsw, 19020607, 23, 02 30060840, 5387588, 9
rec-8088-org,   hollie, fakaris, 11, bandjalong crescent, , waterloo corner, 6022, nsw, 19741031, , , 4688919, 9
rec-4111-org,   , athans, 191, jessop place, , bonython, 3228, nsw, 19950213, 8, 03 02694446, 4891013, 7
rec-7257-org,   rhys, cute, 77, gurr street, byron van village caravan park, highgate, 3925, , 19671014, , 03 93977089, 7870305, 9
rec-3675-org,   phillip, asser, 176, sherbrooke street, , geelong south, 3195, , 19660803, 9, 07 64069600, 7710079, 2
rec-8410-org,   brianna, dreyer, 32, couchman crescent, , emerald, 3131, wa, 19760304, 34, 08 17316265, 2538597, 2
rec-7826-org,   livia, brock, 40, , , tingalpa, 3125, , 19640301, 23, 08 26628829, 6645715, 5
rec-4107-org,   matthew, mcgregor, 149, clarnette place, , kemps creek, 3911, sa, 19320531, 26, 02 46576795, 7601081, 0
rec-919-org,   chloe, walls, 1, tenison-woods circuit, , woodlands, 2261, vic, 19870723, , 04 50146953, 5022081, 0
rec-6140-org,   madison, leslie, 36, hodgkinson street, , lilydale, 3218, nsw, 19291008, 10, 08 48281399, 9355308, 4
rec-7529-org,   george, bishop, 300, petterd street, gowrie, rowville, 2028, act, 19590813, 35, 03 11040587, 8694327, 5
rec-3753-org,   miller, webb, 22, pickworth street, , balwyn north, 7140, , , , 02 96146272, 7319643, 1
rec-1279-org,   benjamin, doman, 13, mackellar crescent, , dondingalong, 6167, qld, 19490330, 30, 07 76631267, 2603581, 4
rec-3838-org,   meg, browne, 43, higinbotham street, , boggabilla, 3175, qld, 19770816, 29, 04 09703656, 6527747, 6
rec-9386-dup-0, liam, flauas, 96, guthrie street, , torquay, 2304, nsw, 19910301, , , 7824242, 3
rec-6091-org,   juliana, beaumaris, 19, jackie howe crescent, moline village, clarkson, 4123, qld, 19780227, 26, , 5839296, 7
rec-3907-org,   kathleen, mason, 24, brigalow street, wilgee, surry hills, 4825, nsw, 19420913, 21, , 9726784, 2
rec-7119-org,   kyle, , 23, burtt crescent, , picton, 4032, nsw, 19720724, 24, 02 46731626, 2213629, 8
rec-6213-org,   alissa, mcelwee, 29, ellerston avenue, liselican, lennox head, 3350, nsw, , 22, 03 62034303, 1740353, 8
rec-4216-org,   makenzi, rudd, 325, krefft street, , suffolk park, 4061, vic, 19750526, 38, 07 11213397, 7092131, 8
rec-2622-dup-1, ysobel, whuge, 159, kuhn plsce, , nuriootpa, 4565, nsw, 19160916, , 03 55950515, 5774319, 4
rec-3058-org,   kiandra, white, 25, anningie place, moondah, tara, 4557, qld, 19060508, 34, 08 57961264, 3230647, 8
rec-9791-org,   blake, white, 7, hopetoun circuit, kamala, yamba, 6230, vic, 19340313, 30, 03 97186719, 5685554, 0
rec-2068-org,   samantha, campain, 18, hackett garden, toowoomba, boggabri, 2640, nsw, 19751028, 22, 07 06422136, 9949151, 5
rec-7661-org,   michael, stanley, 6, oxley street, , rowville, 2615, qld, 19880303, 28, 02 26814514, 3694246, 0
rec-246-dup-1, chloe, dargaville, 45, arkana street, arlinton, altona meadows, 6060, vic, 19900830, 37, 03 55822983, 6453547, 4
rec-1905-org,   jacob, gade, 327, samson place, village walk (cnr high s street, clovelly, , vic, 19400612, 24, 07 26397848, 4341265, 1
rec-7893-org,   adam, kontopoulos, 12, katherine avenue, , hurlstone park, 3429, tas, 19171112, 24, 02 84993191, 2803711, 2
rec-5680-org,   finnbar, simmonds, , tyson street, , beechboro, 3806, nsw, 19271229, , , 8129992, 8
rec-2062-org,   daniele, zbierski, 23, westbourne woods, , charlestown, 5044, , , 10, 02 78715631, 2347953, 3
rec-5697-org,   joshua, burford, 18, attwood close, mannafields farm, mount pleasant, 3939, wa, 19870218, 12, 07 50559072, 1904043, 2
rec-8760-org,   harrison, bishop, , martens crescent, , dalby, 3174, nsw, 19150330, 13, , 1721183, 6
rec-3611-org,   lachlan, clarke, 1293, lawrence wackett crescent, , new farm, 3264, qld, 19731201, 26, 04 95178275, 7259676, 2
rec-6806-org,   tristan, gearman, 5, macfarland crescent, alice street, fern tree, 4207, nsw, 19510403, 31, 08 69461713, 5926352, 4
rec-2406-org,   jessica, clarke, 46, leist street, , greenwood, 6009, nsw, , 32, , 9088968, 7
rec-7828-dup-0, josga, matthews, 1, blamey crescent, broadwaters, south perth, 2061, nsw, 19951203, 30, 04 68720878, 8255970, 0
rec-9126-org,   sean, newbould, 14, port jackson circuit, , surfers paradise, 2650, sa, , 36, 04 45349885, 8424654, 2
rec-7789-org,   jack, kao, 16, elwick place, , pottsville, 3030, nsw, 19760831, , 07 23383303, 4158688, 3
rec-9802-org,   naomi, cheel, 160, vincent place, , bacchus marsh, 2108, qld, 19460224, 38, 02 11955345, 6234308, 4
rec-8856-org,   nicholas, eves, 103, vickery street, , bridgeman downs, 3067, nsw, 19200115, , 07 47153966, 2545453, 0
rec-4167-org,   emmerson, easlea, 14, macarthur avenue, , mansfield, 6110, wa, 19970621, 23, 03 21337822, 5737195, 2
rec-8184-org,   , green, 20, evelyn owen crescent, , mitcham, 2066, vic, 19580215, 26, 03 83340975, 7552471, 5
rec-3044-org,   annika, edwarda, 14, birdwood street, , wilston, 2077, wa, 19960909, 30, 04 97301631, 3512389, 9
rec-6724-org,   ruby, prideaux, 31, gabriel place, yarrambah, greensborough, 5072, nsw, 19280916, 27, 08 13229980, 8920387, 0
rec-435-org,   claudia, george, , naas road, , burwood east, 2650, nsw, 19700723, 30, 02 61510891, 2495810, 1
rec-6529-dup-1, mol y, kominieg, 23, gardiner street, , tweed heads, 5014, , 19490825, 10, 02 34986270, 3070724, 6
rec-6979-org,   ellen, stear, 2, ryan street, , collie, , vic, 19541029, 33, 03 32075723, 7899608, 6
rec-5802-org,   brianna, coleman, 21, hambidge crescent, the willows, tara, 2567, nsw, 19370119, , 02 03461277, 2152036, 4
rec-6658-org,   polly, robson, 1, freda bennett circuit, , cowra, 5522, vic, 19660110, , 08 03835473, 7180740, 7
rec-3275-org,   angie, hilton, 45, , normanhurst, bolinda, 2159, nsw, 19710307, 27, 08 88705566, 6849524, 4
rec-4246-org,   megan, dudley, 45, wade street, the palms village, shalvey, 4125, wa, 19131113, 19, 08 70346286, 9852650, 7
rec-989-org,   nicholas, joseland, 396, tennyson crescent, raffa estate, hoppers crossing, 3810, sa, 19630623, 29, 02 04210991, 6155482, 5
rec-7488-org,   jasmine, denholm, 24, barunga street, , canterbury, 2528, vic, , 33, 04 87626262, 1268486, 0
rec-890-org,   david, colquhoun, 2, ballow crescent, , greensborough, 2570, vic, 19590523, 25, 03 77365661, 3452019, 0
rec-2849-org,   luke, dixon, 9, cross street, , belmont, 5164, nsw, 19770404, 21, 02 16985926, 8259111, 3
rec-1709-org,   mia, danby, 9, carroll street, , collie, 4670, vic, 19831220, 39, 02 59867344, 4025960, 2
rec-6711-org,   daniel, godfrey, 22, lange place, , south bunbury, 4501, vic, 19350409, 13, 07 65979603, 1112802, 2
rec-3573-org,   joel, reid, 34, antis street, , toowoomba, 2761, qld, 19880723, 33, 03 07166508, 5386459, 4
rec-1748-org,   ella, spratt, 359, macgregor street, , terrey hills, 2089, qld, 19900709, 19, 02 72471514, 1516294, 3
rec-6532-org,   annabel, reid, 118, wakefield garden, bedgebury park, coober pedy, 4077, vic, 19571224, 35, 08 25378413, 5341847, 5
rec-959-org,   benjamin, matthews, 33, antill street, boxdale, glenmore park, 4870, nsw, 19280312, , 02 09139339, 1122514, 9
rec-4474-org,   danielle, kunoth, 123, waterhouse street, , beecroft, 4740, nsw, 19620415, 21, 08 55900080, 8387810, 7
rec-2522-org,   sophie, fairnington, 148, foveaux street, , harbord, 2380, nsw, 19540504, 33, 03 80237384, 7851456, 6
rec-7413-org,   joshua, donaldson, 8, woodburn street, , thornbury, 2756, nsw, 19850210, 34, 08 89420208, 8629642, 8
rec-5901-dup-1, ella, bishop, 17, macintyre place, , revesby, 3840, vit, 19661427, 8, 08 28854447, 3321538, 2
rec-6845-org,   chloe, kerslake, 162, mainwaring rich circuit, , cromer, 3130, vic, 19160809, 25, 02 09485872, 4125490, 0
rec-817-org,   hunter, , 48, von guerard crescent, , dunsborough, 3038, nsw, 19760220, 23, 03 31919742, 4604452, 6
rec-2148-org,   , furness, 83, stopford crescent, yanalah, ulladulla, 2765, nsw, 19840219, 25, 08 06789915, 6655408, 9
rec-7813-org,   daniel, berry, 17, o'sullivan street, the rocks, elwood, 4133, sa, 19030821, 22, , 6645668, 0
rec-640-org,   brooke, nguyen, 265, penton place, , lance creek, 2090, nsw, 19370610, 25, 08 39062400, 1399245, 0
rec-9144-org,   kelsey, kranz, 13, badimara street, c/-runaway bay marina, ballarat, 2216, qld, 19080413, 26, 02 28929991, 3985510, 0
rec-7638-org,   douglas, ryan, 2, noarlunga crescent, strathmore vineyard, st clair, 6025, nsw, 19961012, 23, 07 43437595, 5147370, 8
rec-6788-dup-0, ruby, royans, 63, birrigai square, the willows, 3171, st james, sa, 19079208, , 02 75012961, 1278824, 7
rec-5766-org,   kane, hajda, 70, gleeson place, lindoran, annandale, 5006, vic, 19070423, 28, 02 62063527, 9717931, 3
rec-571-org,   adam, cartland, 9, wattle street, , harrington, 3124, , 19490830, 7, 02 56739133, 2271543, 3
rec-9232-org,   jai, graesser, 42, phillimore place, , blackmans bay, 3429, vic, 19051231, 33, 04 59137761, 5403435, 1
rec-7228-org,   simone, clarke, 151, fullagar crescent, , park holme, 2077, , 19350928, 20, 07 06437269, 2777521, 0
rec-387-org,   charles, crouch, 516, cosgrove street, ahwahnee, woori yallock, 3847, vic, 19420119, 28, 08 24075399, 4459716, 8
rec-6393-org,   isabella, glass, 314, ferris street, , port macquarie, 2750, vic, 19910901, 11, 08 58037126, 9785418, 9
rec-1410-org,   karli, walls, 56, , , lalor, 5042, wa, 19120205, 30, 04 21891813, 3665512, 6
rec-7595-org,   stephanie, morrison, 25, , swinger hill, mount colah, 2640, act, 19130411, , 03 19982036, 2861539, 9
rec-6410-org,   joshua, westte, 50, kett street, , eastern creek, 3169, vic, , 30, 08 11525344, 8426437, 7
rec-135-dup-0, livia, kaddatz, 509, pinkerton circuit, , yamba, 2250, nsw, 19740413, 25, 02 01134237, 6849735, 9
rec-9573-org,   jackson, neville, 71, fawkner street, little pines, condell park, 3741, qld, 19261117, 32, 04 37286087, 8639125, 1
rec-2768-org,   lachlan, stephenson, 41, , sec 202, joondalup, 3161, nt, 19900630, 20, 03 65658958, 1971235, 5
rec-8531-dup-0, amy, nguyen, 163, longstaff street, finemore caravan park, montmoency, 2036, vic, 19181150, 36, 07 02894206, 8235899, 4
rec-8285-org,   james, rocha, 138, henty street, rivoli, doubleview, 2161, nsw, 19560824, 33, 03 22858113, 7978653, 3
rec-8693-dup-0, prudfcne, cute, 22, kenyon circuit, rowethorpe, new town, 3162, nsw, 19560415, 33, 02 44983301, 5079783, 8
rec-2413-org,   mitchell, bitmead, 136, michie street, donore, narrandera, 5022, nsw, 19541027, 26, 03 33415629, 3255715, 9
rec-6645-org,   madeleine, farrimond, 9, whalan place, granite hill, karratha, 3175, qld, 19500416, 33, 02 68379738, 3244007, 6
rec-6758-org,   domenique, mac kell, 10, ina gregory circuit, , eastwood, 6023, nsw, , 13, 02 42315945, 4025942, 3
rec-3025-dup-2, erin, cuiry, 4, musgrave street, , marrara, 3284, nsw, 19761021, , 02 60940217, 2176917, 9
rec-2731-org,   charlize, white, 33, broadbent street, beauty bend, barrington, 2111, qld, 19780312, , 03 67214761, 5586318, 0
rec-9895-org,   benjamin, lomman, 16, trenwith close, mynora, port pirie, 5049, nsw, , 31, 02 00991811, 9340524, 7
rec-98-org,   madeline, crouch, 7, dugdale street, moorabbin golf course, bacchus marsh, 3350, nsw, 19501021, 36, 08 33761416, 7536796, 9
rec-1979-org,   pia, campbell, 542, louisa lawson crescent, , woollahra, 2322, nsw, 19200709, 41, 04 30236570, 6794257, 6
rec-8167-org,   chloe, quinton, 6, alexandra street, , emu park, 3205, vic, 19811230, 24, 07 95597214, 9537598, 7
rec-8025-org,   kyah, achkar, 42, howitt street, narangi, highbury, 0812, nsw, 19250508, 35, 04 55663670, 9560212, 2
